"COD_CIR";"id_key";"RR";"id";"cat_casos";"data"
35012;"RR_obs";;"obs";"0";"2023-12-20"
35013;"RR_obs";;"obs";"0";"2023-12-20"
35014;"RR_obs";;"obs";"0";"2023-12-20"
35015;"RR_obs";;"obs";"0";"2023-12-20"
35016;"RR_obs";;"obs";"0";"2023-12-20"
35021;"RR_obs";;"obs";"0";"2023-12-20"
35022;"RR_obs";;"obs";"0";"2023-12-20"
35023;"RR_obs";;"obs";"0";"2023-12-20"
35031;"RR_obs";;"obs";"0";"2023-12-20"
35032;"RR_obs";;"obs";"0";"2023-12-20"
35033;"RR_obs";;"obs";"0";"2023-12-20"
35034;"RR_obs";;"obs";"0";"2023-12-20"
35041;"RR_obs";;"obs";"0";"2023-12-20"
35051;"RR_obs";;"obs";"0";"2023-12-20"
35052;"RR_obs";;"obs";"0";"2023-12-20"
35061;"RR_obs";;"obs";"0";"2023-12-20"
35062;"RR_obs";;"obs";"0";"2023-12-20"
35063;"RR_obs";;"obs";"0";"2023-12-20"
35064;"RR_obs";;"obs";"0";"2023-12-20"
35065;"RR_obs";;"obs";"0";"2023-12-20"
35071;"RR_obs";;"obs";"0";"2023-12-20"
35072;"RR_obs";;"obs";"0";"2023-12-20"
35073;"RR_obs";;"obs";"0";"2023-12-20"
35074;"RR_obs";;"obs";"0";"2023-12-20"
35081;"RR_obs";;"obs";"0";"2023-12-20"
35082;"RR_obs";;"obs";"0";"2023-12-20"
35083;"RR_obs";;"obs";"0";"2023-12-20"
35091;"RR_obs";;"obs";"0";"2023-12-20"
35092;"RR_obs";;"obs";"0";"2023-12-20"
35093;"RR_obs";;"obs";"0";"2023-12-20"
35094;"RR_obs";;"obs";"0";"2023-12-20"
35095;"RR_obs";;"obs";"0";"2023-12-20"
35101;"RR_obs";;"obs";"0";"2023-12-20"
35102;"RR_obs";;"obs";"0";"2023-12-20"
35103;"RR_obs";;"obs";"0";"2023-12-20"
35104;"RR_obs";;"obs";"0";"2023-12-20"
35111;"RR_obs";;"obs";"0";"2023-12-20"
35112;"RR_obs";;"obs";"0";"2023-12-20"
35113;"RR_obs";;"obs";"0";"2023-12-20"
35114;"RR_obs";;"obs";"0";"2023-12-20"
35115;"RR_obs";;"obs";"0";"2023-12-20"
35121;"RR_obs";;"obs";"0";"2023-12-20"
35131;"RR_obs";;"obs";"0";"2023-12-20"
35132;"RR_obs";;"obs";"0";"2023-12-20"
35133;"RR_obs";;"obs";"0";"2023-12-20"
35141;"RR_obs";;"obs";"0";"2023-12-20"
35142;"RR_obs";;"obs";"0";"2023-12-20"
35143;"RR_obs";;"obs";"0";"2023-12-20"
35151;"RR_obs";;"obs";"0";"2023-12-20"
35152;"RR_obs";;"obs";"0";"2023-12-20"
35153;"RR_obs";;"obs";"0";"2023-12-20"
35154;"RR_obs";;"obs";"0";"2023-12-20"
35155;"RR_obs";;"obs";"0";"2023-12-20"
35156;"RR_obs";;"obs";"0";"2023-12-20"
35157;"RR_obs";;"obs";"0";"2023-12-20"
35161;"RR_obs";;"obs";"0";"2023-12-20"
35162;"RR_obs";;"obs";"0";"2023-12-20"
35163;"RR_obs";;"obs";"0";"2023-12-20"
35171;"RR_obs";;"obs";"0";"2023-12-20"
35172;"RR_obs";;"obs";"0";"2023-12-20"
35173;"RR_obs";;"obs";"0";"2023-12-20"
35174;"RR_obs";;"obs";"0";"2023-12-20"
35011;"RR_casos";;"casos";"0";"2023-12-13"
35012;"RR_casos";;"casos";"0";"2023-12-13"
35013;"RR_casos";;"casos";"0";"2023-12-13"
35014;"RR_casos";;"casos";"0";"2023-12-13"
35015;"RR_casos";;"casos";"0";"2023-12-13"
35016;"RR_casos";;"casos";"0";"2023-12-13"
35021;"RR_casos";;"casos";"0";"2023-12-13"
35022;"RR_casos";;"casos";"0";"2023-12-13"
35023;"RR_casos";;"casos";"0";"2023-12-13"
35031;"RR_casos";;"casos";"0";"2023-12-13"
35032;"RR_casos";;"casos";"0";"2023-12-13"
35033;"RR_casos";;"casos";"0";"2023-12-13"
35034;"RR_casos";;"casos";"0";"2023-12-13"
35041;"RR_casos";;"casos";"0";"2023-12-13"
35051;"RR_casos";;"casos";"0";"2023-12-13"
35052;"RR_casos";;"casos";"0";"2023-12-13"
35061;"RR_casos";;"casos";"0";"2023-12-13"
35062;"RR_casos";;"casos";"0";"2023-12-13"
35063;"RR_casos";2.7534950878;"casos";"2.0-3.0";"2023-12-13"
35064;"RR_casos";;"casos";"0";"2023-12-13"
35065;"RR_casos";;"casos";"0";"2023-12-13"
35071;"RR_casos";;"casos";"0";"2023-12-13"
35072;"RR_casos";;"casos";"0";"2023-12-13"
35073;"RR_casos";;"casos";"0";"2023-12-13"
35074;"RR_casos";;"casos";"0";"2023-12-13"
35081;"RR_casos";;"casos";"0";"2023-12-13"
35082;"RR_casos";;"casos";"0";"2023-12-13"
35083;"RR_casos";;"casos";"0";"2023-12-13"
35091;"RR_casos";;"casos";"0";"2023-12-13"
35092;"RR_casos";;"casos";"0";"2023-12-13"
35093;"RR_casos";3.3941307101;"casos";">3";"2023-12-13"
35094;"RR_casos";;"casos";"0";"2023-12-13"
35095;"RR_casos";;"casos";"0";"2023-12-13"
35101;"RR_casos";;"casos";"0";"2023-12-13"
35102;"RR_casos";;"casos";"0";"2023-12-13"
35103;"RR_casos";;"casos";"0";"2023-12-13"
35104;"RR_casos";;"casos";"0";"2023-12-13"
35111;"RR_casos";;"casos";"0";"2023-12-13"
35112;"RR_casos";;"casos";"0";"2023-12-13"
35113;"RR_casos";;"casos";"0";"2023-12-13"
35114;"RR_casos";;"casos";"0";"2023-12-13"
35115;"RR_casos";;"casos";"0";"2023-12-13"
35121;"RR_casos";;"casos";"0";"2023-12-13"
35131;"RR_casos";;"casos";"0";"2023-12-13"
35132;"RR_casos";;"casos";"0";"2023-12-13"
35133;"RR_casos";;"casos";"0";"2023-12-13"
35141;"RR_casos";;"casos";"0";"2023-12-13"
35142;"RR_casos";;"casos";"0";"2023-12-13"
35143;"RR_casos";;"casos";"0";"2023-12-13"
35151;"RR_casos";;"casos";"0";"2023-12-13"
35152;"RR_casos";;"casos";"0";"2023-12-13"
35153;"RR_casos";;"casos";"0";"2023-12-13"
35154;"RR_casos";2.0233854481;"casos";"2.0-3.0";"2023-12-13"
35155;"RR_casos";2.0233854481;"casos";"2.0-3.0";"2023-12-13"
35156;"RR_casos";2.0233854481;"casos";"2.0-3.0";"2023-12-13"
35157;"RR_casos";2.0233854481;"casos";"2.0-3.0";"2023-12-13"
35161;"RR_casos";;"casos";"0";"2023-12-13"
35162;"RR_casos";;"casos";"0";"2023-12-13"
35163;"RR_casos";;"casos";"0";"2023-12-13"
35171;"RR_casos";;"casos";"0";"2023-12-13"
35172;"RR_casos";;"casos";"0";"2023-12-13"
35173;"RR_casos";2.2648898717;"casos";"2.0-3.0";"2023-12-13"
35174;"RR_casos";2.2648898717;"casos";"2.0-3.0";"2023-12-13"
35011;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35012;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35013;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35014;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35015;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35016;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35021;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35022;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35023;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35031;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35032;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35033;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35034;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35041;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35051;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35052;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35061;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35062;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35063;"RR_Mdn";3.6495838783;"Mdn";">3";"2023-12-13"
35064;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35065;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35071;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35072;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35073;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35074;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35081;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35082;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35083;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35091;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35092;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35093;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35094;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35095;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35101;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35102;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35103;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35104;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35111;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35112;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35113;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35114;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35115;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35121;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35131;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35132;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35133;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35141;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35142;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35143;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35151;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35152;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35153;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35154;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35155;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35156;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35157;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35161;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35162;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35163;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35171;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35172;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35173;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35174;"RR_Mdn";;"Mdn";"0";"2023-12-13"
35011;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35012;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35013;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35014;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35015;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35016;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35021;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35022;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35023;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35031;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35032;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35033;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35034;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35041;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35051;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35052;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35061;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35062;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35063;"RR_Mdn_mv";3.1745374941;"Mdn_mv";">3";"2023-12-13"
35064;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35065;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35071;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35072;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35073;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35074;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35081;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35082;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35083;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35091;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35092;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35093;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35094;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35095;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35101;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35102;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35103;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35104;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35111;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35112;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35113;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35114;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35115;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35121;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35131;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35132;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35133;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35141;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35142;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35143;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35151;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35152;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35153;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35154;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35155;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35156;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35157;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35161;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35162;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35163;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35171;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35172;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35173;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35174;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-13"
35011;"RR_obs";;"obs";"0";"2023-12-13"
35012;"RR_obs";;"obs";"0";"2023-12-13"
35013;"RR_obs";;"obs";"0";"2023-12-13"
35014;"RR_obs";;"obs";"0";"2023-12-13"
35015;"RR_obs";;"obs";"0";"2023-12-13"
35016;"RR_obs";;"obs";"0";"2023-12-13"
35021;"RR_obs";;"obs";"0";"2023-12-13"
35022;"RR_obs";;"obs";"0";"2023-12-13"
35023;"RR_obs";;"obs";"0";"2023-12-13"
35031;"RR_obs";;"obs";"0";"2023-12-13"
35032;"RR_obs";;"obs";"0";"2023-12-13"
35033;"RR_obs";;"obs";"0";"2023-12-13"
35034;"RR_obs";;"obs";"0";"2023-12-13"
35041;"RR_obs";;"obs";"0";"2023-12-13"
35051;"RR_obs";;"obs";"0";"2023-12-13"
35052;"RR_obs";;"obs";"0";"2023-12-13"
35061;"RR_obs";;"obs";"0";"2023-12-13"
35062;"RR_obs";;"obs";"0";"2023-12-13"
35063;"RR_obs";;"obs";"0";"2023-12-13"
35064;"RR_obs";;"obs";"0";"2023-12-13"
35065;"RR_obs";;"obs";"0";"2023-12-13"
35071;"RR_obs";;"obs";"0";"2023-12-13"
35072;"RR_obs";;"obs";"0";"2023-12-13"
35073;"RR_obs";;"obs";"0";"2023-12-13"
35074;"RR_obs";;"obs";"0";"2023-12-13"
35081;"RR_obs";;"obs";"0";"2023-12-13"
35082;"RR_obs";;"obs";"0";"2023-12-13"
35083;"RR_obs";;"obs";"0";"2023-12-13"
35091;"RR_obs";;"obs";"0";"2023-12-13"
35092;"RR_obs";;"obs";"0";"2023-12-13"
35093;"RR_obs";;"obs";"0";"2023-12-13"
35094;"RR_obs";;"obs";"0";"2023-12-13"
35095;"RR_obs";;"obs";"0";"2023-12-13"
35101;"RR_obs";;"obs";"0";"2023-12-13"
35102;"RR_obs";;"obs";"0";"2023-12-13"
35103;"RR_obs";;"obs";"0";"2023-12-13"
35104;"RR_obs";;"obs";"0";"2023-12-13"
35111;"RR_obs";;"obs";"0";"2023-12-13"
35112;"RR_obs";;"obs";"0";"2023-12-13"
35113;"RR_obs";;"obs";"0";"2023-12-13"
35114;"RR_obs";;"obs";"0";"2023-12-13"
35115;"RR_obs";;"obs";"0";"2023-12-13"
35121;"RR_obs";;"obs";"0";"2023-12-13"
35131;"RR_obs";;"obs";"0";"2023-12-13"
35132;"RR_obs";;"obs";"0";"2023-12-13"
35133;"RR_obs";;"obs";"0";"2023-12-13"
35141;"RR_obs";;"obs";"0";"2023-12-13"
35142;"RR_obs";;"obs";"0";"2023-12-13"
35143;"RR_obs";;"obs";"0";"2023-12-13"
35151;"RR_obs";;"obs";"0";"2023-12-13"
35152;"RR_obs";;"obs";"0";"2023-12-13"
35153;"RR_obs";;"obs";"0";"2023-12-13"
35154;"RR_obs";;"obs";"0";"2023-12-13"
35155;"RR_obs";;"obs";"0";"2023-12-13"
35156;"RR_obs";;"obs";"0";"2023-12-13"
35157;"RR_obs";;"obs";"0";"2023-12-13"
35161;"RR_obs";;"obs";"0";"2023-12-13"
35162;"RR_obs";;"obs";"0";"2023-12-13"
35163;"RR_obs";;"obs";"0";"2023-12-13"
35171;"RR_obs";;"obs";"0";"2023-12-13"
35172;"RR_obs";;"obs";"0";"2023-12-13"
35173;"RR_obs";;"obs";"0";"2023-12-13"
35174;"RR_obs";;"obs";"0";"2023-12-13"
35011;"RR_casos";;"casos";"0";"2023-12-06"
35012;"RR_casos";;"casos";"0";"2023-12-06"
35013;"RR_casos";;"casos";"0";"2023-12-06"
35014;"RR_casos";;"casos";"0";"2023-12-06"
35015;"RR_casos";;"casos";"0";"2023-12-06"
35016;"RR_casos";;"casos";"0";"2023-12-06"
35021;"RR_casos";;"casos";"0";"2023-12-06"
35022;"RR_casos";;"casos";"0";"2023-12-06"
35023;"RR_casos";;"casos";"0";"2023-12-06"
35031;"RR_casos";;"casos";"0";"2023-12-06"
35032;"RR_casos";;"casos";"0";"2023-12-06"
35033;"RR_casos";;"casos";"0";"2023-12-06"
35034;"RR_casos";;"casos";"0";"2023-12-06"
35041;"RR_casos";;"casos";"0";"2023-12-06"
35051;"RR_casos";;"casos";"0";"2023-12-06"
35052;"RR_casos";;"casos";"0";"2023-12-06"
35061;"RR_casos";;"casos";"0";"2023-12-06"
35062;"RR_casos";;"casos";"0";"2023-12-06"
35063;"RR_casos";3.1763625131;"casos";">3";"2023-12-06"
35064;"RR_casos";;"casos";"0";"2023-12-06"
35065;"RR_casos";;"casos";"0";"2023-12-06"
35071;"RR_casos";;"casos";"0";"2023-12-06"
35072;"RR_casos";;"casos";"0";"2023-12-06"
35073;"RR_casos";;"casos";"0";"2023-12-06"
35074;"RR_casos";;"casos";"0";"2023-12-06"
35081;"RR_casos";;"casos";"0";"2023-12-06"
35082;"RR_casos";;"casos";"0";"2023-12-06"
35083;"RR_casos";;"casos";"0";"2023-12-06"
35091;"RR_casos";;"casos";"0";"2023-12-06"
35092;"RR_casos";;"casos";"0";"2023-12-06"
35093;"RR_casos";2.4478555166;"casos";"2.0-3.0";"2023-12-06"
35094;"RR_casos";;"casos";"0";"2023-12-06"
35095;"RR_casos";;"casos";"0";"2023-12-06"
35101;"RR_casos";;"casos";"0";"2023-12-06"
35102;"RR_casos";;"casos";"0";"2023-12-06"
35103;"RR_casos";;"casos";"0";"2023-12-06"
35104;"RR_casos";;"casos";"0";"2023-12-06"
35111;"RR_casos";;"casos";"0";"2023-12-06"
35112;"RR_casos";;"casos";"0";"2023-12-06"
35113;"RR_casos";;"casos";"0";"2023-12-06"
35114;"RR_casos";;"casos";"0";"2023-12-06"
35115;"RR_casos";;"casos";"0";"2023-12-06"
35121;"RR_casos";;"casos";"0";"2023-12-06"
35131;"RR_casos";;"casos";"0";"2023-12-06"
35132;"RR_casos";;"casos";"0";"2023-12-06"
35133;"RR_casos";;"casos";"0";"2023-12-06"
35141;"RR_casos";;"casos";"0";"2023-12-06"
35142;"RR_casos";;"casos";"0";"2023-12-06"
35143;"RR_casos";;"casos";"0";"2023-12-06"
35151;"RR_casos";;"casos";"0";"2023-12-06"
35152;"RR_casos";;"casos";"0";"2023-12-06"
35153;"RR_casos";;"casos";"0";"2023-12-06"
35154;"RR_casos";;"casos";"0";"2023-12-06"
35155;"RR_casos";2.1769313889;"casos";"2.0-3.0";"2023-12-06"
35156;"RR_casos";2.1769313889;"casos";"2.0-3.0";"2023-12-06"
35157;"RR_casos";;"casos";"0";"2023-12-06"
35161;"RR_casos";;"casos";"0";"2023-12-06"
35162;"RR_casos";;"casos";"0";"2023-12-06"
35163;"RR_casos";;"casos";"0";"2023-12-06"
35171;"RR_casos";;"casos";"0";"2023-12-06"
35172;"RR_casos";;"casos";"0";"2023-12-06"
35173;"RR_casos";1.9010330612;"casos";"1.1-2.0";"2023-12-06"
35174;"RR_casos";1.9010330612;"casos";"1.1-2.0";"2023-12-06"
35011;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35012;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35013;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35014;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35015;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35016;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35021;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35022;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35023;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35031;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35032;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35033;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35034;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35041;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35051;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35052;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35061;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35062;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35063;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35064;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35065;"RR_Mdn";2.874547212;"Mdn";"2.0-3.0";"2023-12-06"
35071;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35072;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35073;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35074;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35081;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35082;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35083;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35091;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35092;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35093;"RR_Mdn";2.874547212;"Mdn";"2.0-3.0";"2023-12-06"
35094;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35095;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35101;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35102;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35103;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35104;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35111;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35112;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35113;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35114;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35115;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35121;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35131;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35132;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35133;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35141;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35142;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35143;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35151;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35152;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35153;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35154;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35155;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35156;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35157;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35161;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35162;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35163;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35171;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35172;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35173;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35174;"RR_Mdn";;"Mdn";"0";"2023-12-06"
35011;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35012;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35013;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35014;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35015;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35016;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35021;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35022;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35023;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35031;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35032;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35033;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35034;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35041;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35051;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35052;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35061;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35062;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35063;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
35064;"RR_Mdn_mv";;"Mdn_mv";"0";"2023-12-06"
